ProductNo,ProductName,TotalRevenue,TotalQuantity,Category,RevenuePct
84971S,Small Heart Flowers Hook,19343.54,1786,A - Best Sellers (Top 80% Revenue),0.031864501684580895
85132C,Charlie And Lola Figures Tins,19288.97,1523,A - Best Sellers (Top 80% Revenue),0.0317746088388594
22349,Dog Bowl Chasing Ball Design,19216.42,1362,A - Best Sellers (Top 80% Revenue),0.031655097643017466
22599,Christmas Musical Zinc Star,19190.3,1946,A - Best Sellers (Top 80% Revenue),0.03161207031792592
22093,Motoring Tissue Box,19146.15,1835,A - Best Sellers (Top 80% Revenue),0.03153934227800282
23551,Pack Of 12 Paisley Park Tissues,19119.510000000002,1842,A - Best Sellers (Top 80% Revenue),0.031495458359915574
23330,Decorative Wicker Heart Medium,19106.579999999998,1724,A - Best Sellers (Top 80% Revenue),0.03147415884561872
22089,Paper Bunting Vintage Paisley,19100.66,1444,A - Best Sellers (Top 80% Revenue),0.03146440686382156
23265,Set Of 3 Wooden Tree Decorations,19054.03,1754,A - Best Sellers (Top 80% Revenue),0.03138759353422667
23480,Mini Lights Woodland Mushrooms,18964.69,1607,A - Best Sellers (Top 80% Revenue),0.031240424268389057
22974,Childrens Dolly Girl Mug,18926.25,1606,A - Best Sellers (Top 80% Revenue),0.03117710227847639
21531,Red Retrospot Sugar Jam Bowl,18902.73,1516,A - Best Sellers (Top 80% Revenue),0.031138357918363332
22784,Lantern Cream Gazebo,18887.9,1281,A - Best Sellers (Top 80% Revenue),0.03111392854504375
23312,Vintage Christmas Gift Sack,18887.57,1406,A - Best Sellers (Top 80% Revenue),0.031113384937950326
23268,Set Of 2 Ceramic Christmas Reindeer,18881.899999999998,1640,A - Best Sellers (Top 80% Revenue),0.03110404477970878
22605,Wooden Croquet Garden Set,18821.65,782,A - Best Sellers (Top 80% Revenue),0.031004795302803527
22533,Magic Drawing Slate Bake A Cake,18819.469999999998,1787,A - Best Sellers (Top 80% Revenue),0.031001204201398482
22919,Herb Marker Mint,18797.5,1751,A - Best Sellers (Top 80% Revenue),0.03096501314733029
23162,Regency Tea Strainer,18781.69,1396,A - Best Sellers (Top 80% Revenue),0.030938969425672664
22329,Round Container Set Of 5 Retrospot,18772.23,1586,A - Best Sellers (Top 80% Revenue),0.03092338602232787
23365,Set 12 Colour Pencils Love London,18770.61,1808,A - Best Sellers (Top 80% Revenue),0.030920717405687432
21403,Blue Egg Spoon,18769.37,1857,A - Best Sellers (Top 80% Revenue),0.030918674760851538
22207,Frying Pan Union Flag,18724.7,1334,A - Best Sellers (Top 80% Revenue),0.030845090127932732
21990,Modern Floral Stationery Set,18692.739999999998,1653,A - Best Sellers (Top 80% Revenue),0.03079244260458182
22300,Coffee Mug Dog + Ball Design,18691.81,1535,A - Best Sellers (Top 80% Revenue),0.030790910620954907
23327,Hanging Clear Mini Bottle,18596.420000000002,1734,A - Best Sellers (Top 80% Revenue),0.030633775225071207
21716,Boys Vintage Tin Seaside Bucket,18592.44,1439,A - Best Sellers (Top 80% Revenue),0.03062721899406568
11001,Asstd Design Racing Car Pen,18557.96,1615,A - Best Sellers (Top 80% Revenue),0.030570420289274088
23006,Travel Card Wallet Flower Meadow,18545.67,1764,A - Best Sellers (Top 80% Revenue),0.03055017504327964
85014A,Black/Blue Polkadot Umbrella,18536.54,1182,A - Best Sellers (Top 80% Revenue),0.03053513524702827
23227,Filigree Heart Butterfly White,18511.92,1642,A - Best Sellers (Top 80% Revenue),0.030494578863270463
22535,Magic Drawing Slate Bunnies,18468.149999999998,1766,A - Best Sellers (Top 80% Revenue),0.030422476795151903
22780,Light Garland Butterfiles Pink,18451.629999999997,1338,A - Best Sellers (Top 80% Revenue),0.0303952634945963
22921,Herb Marker Chives,18448.11,1721,A - Best Sellers (Top 80% Revenue),0.030389465018933127
21068,Vintage Billboard Love/Hate Mug,18423.51,1638,A - Best Sellers (Top 80% Revenue),0.030348941581059774
22402,Magnets Pack Of 4 Vintage Collage,18407.03,1729,A - Best Sellers (Top 80% Revenue),0.03032179417227307
35471D,Set Of 3 Bird Light Pink Feather,18402.88,1860,A - Best Sellers (Top 80% Revenue),0.030314957901249724
23251,Vintage Red Enamel Trim Mug,18364.84,1617,A - Best Sellers (Top 80% Revenue),0.030252294829026055
21287,Scented Velvet Lounge Candle,18358.79,1778,A - Best Sellers (Top 80% Revenue),0.030242328698979967
22064,Pink Doughnut Trinket Pot,18339.53,1733,A - Best Sellers (Top 80% Revenue),0.030210601812254732
22429,Enamel Measuring Jug Cream,18299.079999999998,1270,A - Best Sellers (Top 80% Revenue),0.030143968760954848
23213,Star Wreath Decoration With Bell,18295.629999999997,1674,A - Best Sellers (Top 80% Revenue),0.03013828559588724
23291,Dolly Girl Childrens Cup,18294.53,1616,A - Best Sellers (Top 80% Revenue),0.030136473572242504
21873,If You Can't Stand The Heat Mug,18290.579999999998,1621,A - Best Sellers (Top 80% Revenue),0.03012996676006365
21259,Victorian Sewing Box Small,18283.0,1187,A - Best Sellers (Top 80% Revenue),0.03011748026985715
16011,Animal Stickers,18276.070000000003,1773,A - Best Sellers (Top 80% Revenue),0.03010606452089527
22754,Small Red Babushka Notebook,18245.96,1931,A - Best Sellers (Top 80% Revenue),0.03005646449185597
23289,Dolly Girl Childrens Bowl,18164.68,1604,A - Best Sellers (Top 80% Revenue),0.029922572417451665
22350,Illustrated Cat Bowl,18132.739999999998,1407,A - Best Sellers (Top 80% Revenue),0.029869957839985202
23120,Pack Of 6 Small Fruit Straws,18086.84,1715,A - Best Sellers (Top 80% Revenue),0.029794347035172735
20754,Retrospot Red Washing Up Gloves,18072.25,1455,A - Best Sellers (Top 80% Revenue),0.029770313012466545
22732,3d Vintage Christmas Stickers,17950.52,1627,A - Best Sellers (Top 80% Revenue),0.029569787886762358
22580,Advent Calendar Gingham Sack,17935.190000000002,1293,A - Best Sellers (Top 80% Revenue),0.029544534866331525
22075,6 Ribbons Elegant Christmas,17926.829999999998,1782,A - Best Sellers (Top 80% Revenue),0.02953076348663147
20674,Green Polkadot Bowl,17910.78,1574,A - Best Sellers (Top 80% Revenue),0.02950432441436044
23501,Key Ring Baseball Boot Union Jack,17869.59,1820,A - Best Sellers (Top 80% Revenue),0.029436472365335916
79164,Black Wine Glass,17855.82,1672,A - Best Sellers (Top 80% Revenue),0.029413789123892177
22837,Hot Water Bottle Babushka,17841.61,1174,A - Best Sellers (Top 80% Revenue),0.029390381072990537
21422,Porcelain Rose Small,17782.76,1607,A - Best Sellers (Top 80% Revenue),0.029293437807996762
22746,Poppy's Playhouse Livingroom,17780.38,1449,A - Best Sellers (Top 80% Revenue),0.029289517247747233
22733,3d Traditional Christmas Stickers,17757.62,1580,A - Best Sellers (Top 80% Revenue),0.029252024831243267
23271,Christmas Table Silver Candle Spike,17746.22,1666,A - Best Sellers (Top 80% Revenue),0.02923324567710684
22922,Fridge Magnets Us Diner Assorted,17721.13,1649,A - Best Sellers (Top 80% Revenue),0.029191915065064467
23113,Pantry Chopping Board,17663.58,1154,A - Best Sellers (Top 80% Revenue),0.02909711328255994
37342,Polkadot Coffee Cup & Saucer Pink,17618.63,1570,A - Best Sellers (Top 80% Revenue),0.029023067407258837
22478,Birdhouse Garden Marker,17613.89,1531,A - Best Sellers (Top 80% Revenue),0.029015259232644214
22718,Card Cat And Tree,17580.06,1657,A - Best Sellers (Top 80% Revenue),0.02895953126909724
22059,Ceramic Strawberry Design Mug,17561.94,1716,A - Best Sellers (Top 80% Revenue),0.028929682297785645
22600,Christmas Retrospot Star Wood,17555.02,1696,A - Best Sellers (Top 80% Revenue),0.028918283021765995
23134,Large Zinc Heart Wall Organiser,17511.4,1065,A - Best Sellers (Top 80% Revenue),0.028846428047780807
22192,Blue Diner Wall Clock,17485.420000000002,952,A - Best Sellers (Top 80% Revenue),0.028803631343880413
23535,Wall Art Bicycle Safety,17485.08,1298,A - Best Sellers (Top 80% Revenue),0.028803071263844765
22026,Banquet Birthday Card,17478.739999999998,1652,A - Best Sellers (Top 80% Revenue),0.028792627418474152
22117,Metal Sign Her Dinner Is Served,17456.62,1320,A - Best Sellers (Top 80% Revenue),0.028756189270272584
84598,Boys Alphabet Iron On Patches,17446.15,1676,A - Best Sellers (Top 80% Revenue),0.02873894209976308
22102,Mirror Mosaic T-Light Holder,17443.829999999998,1622,A - Best Sellers (Top 80% Revenue),0.028735120377166884
21294,Etched Glass Coaster,17430.75,1618,A - Best Sellers (Top 80% Revenue),0.02871357376873667
22095,Lads Only Tissue Box,17338.55,1650,A - Best Sellers (Top 80% Revenue),0.028561693241422725
21718,Red Metal Beach Spade,17325.399999999998,1493,A - Best Sellers (Top 80% Revenue),0.028540031322396922
21588,Retrospot Giant Tube Matches,17320.44,1496,A - Best Sellers (Top 80% Revenue),0.028531860743053358
22115,Metal Sign Empire Tea,17293.97,1546,A - Best Sellers (Top 80% Revenue),0.028488256864983942
22948,Metal Decoration Naughty Children,17262.56,1595,A - Best Sellers (Top 80% Revenue),0.028436515353455413
21883,Stars Gift Tape,17262.39,1629,A - Best Sellers (Top 80% Revenue),0.028436235313437582
85062,Pearl Crystal Pumpkin T-Light Hldr,17254.5,1472,A - Best Sellers (Top 80% Revenue),0.028423238162022108
22672,French Bathroom Sign Blue Metal,17239.22,1474,A - Best Sellers (Top 80% Revenue),0.028398067506302402
22170,Picture Frame Wood Triple Portrait,17218.980000000003,1059,A - Best Sellers (Top 80% Revenue),0.028364726271239128
21088,Set/6 Fruit Salad Paper Cups,17197.43,1654,A - Best Sellers (Top 80% Revenue),0.02832922708074438
21428,Set3 Book Box Green Gingham Flower,17182.36,1208,A - Best Sellers (Top 80% Revenue),0.028304402356811392
21715,Girls Vintage Tin Seaside Bucket,17130.86,1329,B - Moderate Sellers,0.028219566704352952
72802C,Vanilla Scent Candle Jewelled Box,17075.19,1397,B - Moderate Sellers,0.028127861834986712
37327,Asstd Multicolour Circles Mug,17045.64,1579,B - Moderate Sellers,0.028079184290712014
23242,Treasure Tin Buffalo Bill,16978.79,1466,B - Moderate Sellers,0.027969062671938296
22433,Watering Can Green Dinosaur,16831.44,1387,B - Moderate Sellers,0.02772633386825381
22613,Pack Of 20 Spaceboy Napkins,16787.94,1537,B - Moderate Sellers,0.027654676569575317
22264,Felt Farm Animal White Bunny,16760.63,1562,B - Moderate Sellers,0.02760968896435901
22274,Feltcraft Doll Emily,16751.760000000002,1346,B - Moderate Sellers,0.027595077464605496
23160,Regency Tea Spoon,16738.55,1462,B - Moderate Sellers,0.027573316707926347
23323,White Wicker Star,16733.23,1472,B - Moderate Sellers,0.02756455310266268
22965,3 Traditional Biscuit Cutters Set,16725.370000000003,1384,B - Moderate Sellers,0.02755160537007388
22846,Bread Bin Diner Style Red,16697.22,665,B - Moderate Sellers,0.02750523403771067
22101,Mirror Mosaic Votive Holder,16653.72,1432,B - Moderate Sellers,0.027433576739032187
23228,Filigree Heart Bird White,16652.559999999998,1466,B - Moderate Sellers,0.027431665877734088
22656,Vintage Blue Kitchen Cabinet,16647.16,26,B - Moderate Sellers,0.02742277048893262
23371,Set 36 Colour Pencils Spaceboy,16541.47,1577,B - Moderate Sellers,0.027248667962557236
23028,Drawer Knob Crackle Glaze Blue,16540.3,1375,B - Moderate Sellers,0.027246740628316914
23500,Key Ring Baseball Boot Assorted,16515.06,1609,B - Moderate Sellers,0.027205162922141174
22078,Ribbon Reel Lace Design,16514.22,1360,B - Moderate Sellers,0.02720377919499428
21112,Swiss Roll Towel Pink Spots,16502.98,1359,B - Moderate Sellers,0.027185263607933444
22838,3 Tier Cake Tin Red And Cream,16482.79,687,B - Moderate Sellers,0.027152004737581288
22715,Card Wedding Day,16456.54,1543,B - Moderate Sellers,0.027108763264240825
21398,Red Polkadot Coffee Mug,16451.120000000003,1532,B - Moderate Sellers,0.02709983492955491
22702,Black And White Cat Bowl,16416.29,1339,B - Moderate Sellers,0.027042459671785438
21870,I Can Only Please One Person Mug,16410.559999999998,1415,B - Moderate Sellers,0.027033020675890546
23370,Set 36 Colouring Pencils Doily,16405.43,1534,B - Moderate Sellers,0.027024570056529154
22768,Family Photo Frame Cornice,16343.91,866,B - Moderate Sellers,0.026923228515961326
23283,Doormat Vintage Leaf,16315.69,994,B - Moderate Sellers,0.026876741873002548
79163,Black Champagne Glass,16314.810000000001,1529,B - Moderate Sellers,0.026875292254086757
22755,Small Purple Babushka Notebook,16308.38,1685,B - Moderate Sellers,0.026864700152236118
37448,Ceramic Cake Design Spotted Mug,16280.989999999998,1406,B - Moderate Sellers,0.026819580763482002
22208,Wood Stamp Set Thank You,16247.81,1497,B - Moderate Sellers,0.026764923541179656
20682,Red Retrospot Childrens Umbrella,16213.720000000001,1245,B - Moderate Sellers,0.026708767281134842
47599B,Blue Party Bags,16195.42,1336,B - Moderate Sellers,0.0266786217968632
21922,Union Stripe With Fringe Hammock,16186.199999999999,900,B - Moderate Sellers,0.0266634337441318
22737,Ribbon Reel Christmas Present,16141.96,1386,B - Moderate Sellers,0.026590557447728667
21439,Basket Of Toadstools,16106.039999999999,1410,B - Moderate Sellers,0.02653138663925669
84818,Danish Rose Photo Frame,16093.24,1424,B - Moderate Sellers,0.026510301273208768
22968,Rose Cottage Keepsake Box,16083.78,795,B - Moderate Sellers,0.026494717869863973
23431,Natural Hanging Quilted Hearts,16045.13,1454,B - Moderate Sellers,0.02643104994816458
21561,Dinosaur Lunch Box With Cutlery,16037.38,1276,B - Moderate Sellers,0.02641828341794025
23547,Wrap Flower Shop,16001.75,1575,B - Moderate Sellers,0.026359590324792792
23331,Decorative Wicker Heart Small,15908.400000000001,1542,B - Moderate Sellers,0.026205815409122982
23197,Sketchbook Magnetic Shopping List,15907.109999999999,1464,B - Moderate Sellers,0.02620369039957596
22185,Slate Tile Natural Hanging,15896.99,1510,B - Moderate Sellers,0.026187019782044324
22840,Round Cake Tin Vintage Red,15896.199999999999,904,B - Moderate Sellers,0.026185718419608553
22902,Tote Bag I Love London,15827.300000000001,1296,B - Moderate Sellers,0.02607221984767872
21591,Cosy Hour Cigar Box Matches,15792.759999999998,1378,B - Moderate Sellers,0.026015322305233776
22487,White Wood Garden Plant Ladder,15765.65,785,B - Moderate Sellers,0.025970664158861963
17038,Porcelain Budah Incense Holder,15765.64,1524,B - Moderate Sellers,0.025970647685919744
37446,Mini Cake Stand With Hanging Cakes,15747.61,1361,B - Moderate Sellers,0.025940946971088178
85227,Set Of 6 3d Kit Cards For Kids,15740.449999999999,1476,B - Moderate Sellers,0.02592915234445512
22377,Bottle Bag Retrospot,15725.19,1330,B - Moderate Sellers,0.02590401463461986
22550,Holiday Fun Ludo,15718.17,1161,B - Moderate Sellers,0.025892450629177957
72351A,Set/6 Turquoise Butterfly T-Lights,15715.93,1292,B - Moderate Sellers,0.025888760690119566
23132,Small Ivory Heart Wall Organiser,15715.14,1033,B - Moderate Sellers,0.025887459327683795
22097,Swallow Square Tissue Box,15713.35,1567,B - Moderate Sellers,0.025884510671025533
23302,Kneeling Mat Housework Design,15686.81,1516,B - Moderate Sellers,0.025840791482360542
22627,Mint Kitchen Scales,15670.04,859,B - Moderate Sellers,0.025813166358249318
23381,Pack Of 12 Vintage Leaf Tissues,15656.820000000002,1508,B - Moderate Sellers,0.02579138912862795
22035,Vintage Caravan Greeting Card,15643.599999999999,1464,B - Moderate Sellers,0.025769611899006575
23126,Feltcraft Girl Amelie Kit,15637.64,1099,B - Moderate Sellers,0.025759794025440513
22897,Oven Mitt Apples Design,15621.210000000001,1352,B - Moderate Sellers,0.025732728981364937
23221,Reindeer Heart Decoration Silver,15570.269999999999,1483,B - Moderate Sellers,0.025648815813671094
20829,Glitter Hanging Butterfly String,15554.91,1283,B - Moderate Sellers,0.025623513374413587
22562,Monsters Stencil Craft,15551.91,1406,B - Moderate Sellers,0.02561857149174611
22477,Watering Can Garden Marker,15546.41,1362,B - Moderate Sellers,0.025609511373522388
23189,Set Of 12 Fork Candles,15511.28,1241,B - Moderate Sellers,0.02555164192748618
22380,Toy Tidy Spaceboy,15509.86,1294,B - Moderate Sellers,0.025549302769690238
21260,First Aid Tin,15507.35,1161,B - Moderate Sellers,0.025545168061191774
22291,Hanging Chick Cream Decoration,15489.05,1317,B - Moderate Sellers,0.025515022576920135
23029,Drawer Knob Crackle Glaze Green,15480.66,1328,B - Moderate Sellers,0.025501201778393413
21328,Balloons Writing Set,15451.32,1325,B - Moderate Sellers,0.025452870165905438
23080,Red Metal Box Top Secret,15441.660000000002,1075,B - Moderate Sellers,0.025436957303716153
22099,Caravan Square Tissue Box,15428.25,1443,B - Moderate Sellers,0.025414867088192503
21201,Tropical Honeycomb Paper Garland,15419.03,1236,B - Moderate Sellers,0.02539967903546111
22327,Round Snack Boxes Set Of 4 Skulls,15371.99,1173,B - Moderate Sellers,0.025322190315234992
22179,Set 10 Night Owl Lights,15345.830000000002,919,B - Moderate Sellers,0.025279097098374552
22723,Set Of 6 Herb Tins Sketchbook,15344.4,1153,B - Moderate Sellers,0.025276741467636383
23426,Metal Sign Drop Your Pants,15339.03,1261,B - Moderate Sellers,0.025267895497661595
22967,Set 3 Song Bird Paper Eggs Assorted,15335.61,1173,B - Moderate Sellers,0.025262261751420663
21158,Moody Girl Door Hanger,15311.75,1447,B - Moderate Sellers,0.025222957311271957
22924,Fridge Magnets La Vie En Rose,15310.85,1445,B - Moderate Sellers,0.025221474746471715
23541,Wall Art Classic Puddings,15280.480000000001,871,B - Moderate Sellers,0.025171446420934572
21114,Lavender Scented Fabric Heart,15270.48,1326,B - Moderate Sellers,0.025154973478709628
22572,Rocking Horse Green Christmas,15243.97,1389,B - Moderate Sellers,0.025111303708871314
22110,Bird House Hot Water Bottle,15214.14,1160,B - Moderate Sellers,0.02506216492221432
79030G,Tumbler New England,15196.68,1409,B - Moderate Sellers,0.025033403165089577
22674,French Toilet Sign Blue Metal,15186.23,1344,B - Moderate Sellers,0.025016188940464514
22371,Airline Bag Vintage Tokyo 78,15142.6,1085,B - Moderate Sellers,0.024944317493537104
21162,Toxic Area Door Hanger,15136.810000000001,1439,B - Moderate Sellers,0.024934779659988866
22604,Set Of 4 Napkin Charms Cutlery,15133.13,1223,B - Moderate Sellers,0.024928717617250084
21890,S/6 Wooden Skittles In Cotton Bag,15119.59,1146,B - Moderate Sellers,0.024906413253477516
16048,Teatime Round Pencil Sharpener,15057.22,1460,B - Moderate Sellers,0.024803671512820567
22576,Swallow Wooden Christmas Decoration,15010.49,1520,B - Moderate Sellers,0.024726693453803426
20970,Pink Floral Feltcraft Shoulder Bag,14985.28,1102,B - Moderate Sellers,0.024685165166454352
21823,Painted Metal Heart With Holly Bell,14950.230000000001,1373,B - Moderate Sellers,0.024627427503955943
22543,Mini Jigsaw Bake A Cake,14889.409999999998,1455,B - Moderate Sellers,0.024527239069343853
21539,Red Retrospot Butter Dish,14870.31,975,B - Moderate Sellers,0.02449577574969422
